,Unnamed: 0,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,label,clean_review
2115,2115,"Mình chơi ở QN 3days mà 2 tối ghé quán ăn ròi. Nêm nếm rất ngon, dĩa nào chất lượng dĩa đó nên ngày đầu có kêu quá hớp vì cứ nghĩ dĩa ốc nhỏ nhỏ xinh xinh giống ở SG. 2 người ăn thì kêu tầm 3-4 món thôi, ăn hết thì kêu típ nha mí bạn. Recommend 1 số món mấy bạn nên thử nè: - Ốc xào ăn chung vs bánh mì (mồi này hơi bị tốn bia :v) - Xìa hấp xả, nc nêm rất ngon và thơm - Ốc tỏi con to mà có 12k/em à - Cháo ngon lắm nhé - Hàu nướng mỡ hành Chỉ có món ốc móng tay là mình ko thik do sạn hơi nhìu nên bỏ nguyên dĩa. 2 người ăn tốn khoảng 200k là no ròi :v Phục vụ siu dễ thương và nhiệt tình ^^",0,0,0,5,0,0,{an_uong#very_positive},mình chơi ở qn 3days mà 2 tối ghé quán ăn ròi nêm nếm rất ngon dĩa nào chất_lượng dĩa đó nên ngày đầu có kêu quá hớp vì cứ nghĩ dĩa ốc nhỏ nhỏ xinh_xinh giống ở sg 2 người ăn thì kêu tầm 34 món thôi ăn hết thì kêu típ nha mí bạn recommend 1 số món mấy bạn nên thử nè ốc xào ăn chung vs bánh_mì mồi này hơi bị tốn bia v xìa hấp xả nc nêm rất ngon và thơm ốc tỏi con to mà có 12kem à cháo ngon lắm nhé hàu nướng mỡ hành chỉ có món ốc móng tay là mình ko thik do sạn hơi nhìu nên bỏ nguyên dĩa 2 người ăn tốn khoảng 200k là no ròi v phục_vụ siu dễ_thương và nhiệt_tình
2116,2116,Nói chung thì ok nhưng chỉ đến một lần duy nhất ! Phục vụ rất tốt - còn chất lượng có thể do đông khách hoặc lý do nào đấy nên đỡ tốt hơn xưa rồi !,0,0,0,3,0,0,{an_uong#neutral},nói_chung thì ok nhưng chỉ đến một lần duy_nhất phục_vụ rất tốt còn chất_lượng có_thể do đông khách hoặc lý_do nào đấy nên đỡ tốt hơn xưa rồi
2117,2117,"Quán ngon, đồ ăn tươi và giá cả rất phải chăng. Sẽ quay lại nếu có dịp",0,0,0,5,0,0,{an_uong#very_positive},quán ngon đồ_ăn tươi và giá_cả rất phải_chăng sẽ quay lại nếu có dịp
2118,2118,"Quán trang trí đẹp. Trên lầu ngoài 2 bàn ở ban công ra thì thiết kế để ngồi bệt nên toàn mấy em tuổi teen, người lớn tuổi hay ngồi dưới lầu hơn. Nhân viên quán nhiệt tình từ bác giữ xe cho đến nhân viên mở cửa khi bước vào. Nước uống tầm 20-35k, được đựng trong chai hay ly trang trí khá lạ. Quán có mấy món ăn vặt, thử món Hồ Lô 10k/3v thì thấy rất ngon, dai, có vị ngọt như lạp xưởng. Điểm trừ là khi nãy vào quán kêu 3 ly nước đều có kem tươi, cuối cùng kem tươi bị chua, vón cục, làm hỏng cả khẩu vị",0,0,0,3,0,0,{an_uong#neutral},quán trang_trí đẹp trên lầu ngoài 2 bàn ở ban_công ra thì thiết_kế để ngồi_bệt nên toàn mấy em tuổi teen người lớn_tuổi hay ngồi dưới lầu hơn nhân_viên quán nhiệt_tình từ bác giữ xe cho đến nhân_viên mở_cửa khi bước vào nước uống tầm 2035k được đựng trong chai hay ly trang_trí khá lạ quán có mấy món ăn vặt thử món hồ_lô 10k3v thì thấy rất ngon dai có vị ngọt như lạp_xưởng điểm trừ là khi nãy vào quán kêu 3 ly nước đều có kem tươi cuối_cùng kem tươi bị chua vón cục làm hỏng cả khẩu_vị
2119,2119,"Dịch vụ của khách sạn rất tốt, nhân viên nhiệt tình chu đáo. Mình đã có một sinh nhật tuyết vời tại đây!",0,5,0,0,0,0,{luu_tru#very_positive},dịch_vụ của khách_sạn rất tốt nhân_viên nhiệt_tình chu_đáo mình đã có một sinh_nhật tuyết vời tại đây
2120,2120,"Cách trung tâm thành phố Quy Nhơn khoảng 40km. Sân bay có chỗ gửi xe máy và ô tô, một lựa chọn tiện lợi tuyệt vời cho các bạn ở Bình Định. Giá Gửi xe ô tô là 60k/ngày đêm, Xe máy là 20k/ngày đêm. Ngoài ra, hành khách có thể sử dụng tuyến xe Bus đưa đón từ sân bay đến 01 Nguyễn Tất Thành, Quy Nhơn với giá 50k/lượt.
",0,0,0,0,3,0,{di_chuyen#neutral},cách trung_tâm thành_phố quy nhơn khoảng 40km sân_bay có chỗ gửi xe_máy và ô_tô một lựa_chọn tiện_lợi tuyệt_vời cho các bạn ở bình_định giá gửi xe ô_tô là 60kngày đêm xe_máy là 20kngày đêm ngoài_ra hành_khách có_thể sử_dụng tuyến xe bus đưa_đón từ sân_bay đến 01 nguyễn_tất thành quy nhơn với giá 50klượt
2121,2121,Siêu thị bạn có thể tìm thấy một số món ăn phương Tây,0,0,0,4,0,4,"{an_uong#positive}, {mua_sam#positive}",siêu_thị bạn có_thể tìm thấy một_số món ăn phương tây
2122,2122,"Giá trà sữa thường ở đây từ 20.000. Có trà sữa với kem và topping nhiều loại. Kem ngon, có nhiều hương vị. Nhân viên thân thiện và luôn mỉm cười với khách. Quán trang trí rất đẹp, theo chủ đề Halloween. Ngoài ra có bán nhiều đồ ăn vặt như sữa chua, bánh tráng trộn, bánh chuối, bánh phô mai, bánh flan... Mình rất reccomend quán này ☺️.",0,0,0,5,0,0,{an_uong#very_positive},giá trà sữa thường ở đây từ 20000 có trà sữa với kem và topping nhiều loại kem ngon có nhiều hương_vị nhân_viên thân_thiện và luôn mỉm cười với khách quán trang_trí rất đẹp theo chủ_đề halloween ngoài_ra có bán nhiều đồ_ăn vặt như sữa_chua bánh_tráng trộn bánh chuối bánh phô_mai bánh flan mình rất reccomend quán này smiling face
2123,2123,"Quán này ngon các bạn ạ. mình đi chơi lâu ngày nên thèm cơm nhà. ghé quán ăn thì thấy hương vị đậm đà, món nào cũng hợp khẩu vị không gian decor quá chất. có thể quán này là quán cơm nhà không gian chất nhất quy nhơn roài á. mình thích nhất món tôm kho thịt, khá đậm đà ăn vs cơm là ăn hết cơm luôn",0,0,0,5,0,0,{an_uong#very_positive},quán này ngon các bạn ạ mình đi chơi lâu ngày nên thèm cơm nhà ghé quán ăn thì thấy hương_vị đậm_đà món nào cũng hợp_khẩu vị không_gian decor quá chất có_thể quán này là quán cơm nhà không_gian chất nhất quy nhơn roài á mình thích nhất món tôm kho thịt khá đậm_đà ăn vs cơm là ăn hết cơm luôn
2124,2124,"Thấy thông báo nên mình viết review. Mũ bảo hiểm bạn mình thì sạch, nhưng mũ mình hơi cũ. Nhìn chung xe cũng đc, nhưng giao sân bay thì cũng tiện. Bác gái rất nhẹ nhàng và tình cảm. Sẽ ủng hộ bác lần sau.
",0,0,0,0,4,0,{di_chuyen#positive},thấy thông_báo nên mình viết review mũ_bảo_hiểm bạn mình thì sạch nhưng mũ mình hơi cũ nhìn_chung xe cũng đc nhưng giao sân_bay thì cũng tiện bác gái rất nhẹ_nhàng và tình_cảm sẽ ủng_hộ bác lần sau
2125,2125,Nhân viên phục vụ nhà hàng không chuyên nghiệp nên học lại nghiệp vụ.,0,0,1,1,0,0,"{nha_hang#very_negative}, {an_uong#very_negative}",nhân_viên phục_vụ nhà_hàng không chuyên_nghiệp nên học lại nghiệp_vụ
2126,2126,"Địa điểm mua quà ở quy nhơn tốt nhất 115 tây sơn , Nguyễn văn cừ TP Quy Nhơn",0,0,0,0,0,5,{mua_sam#very_positive},địa_điểm mua quà ở quy nhơn tốt nhất 115 tây_sơn nguyễn_văn cừ tp quy nhơn
2127,2127,"Quán được giới thiệu khi mình đi du lịch ở Quy Nhơn, cũng khá dễ tìm vì nằm ngay sát đường lớn và bờ biển. Buổi tối quán bật đèn sáng choang nhìn lung linh ảo diệu. Ngồi đây không cần quạt :)), hứng gió biển và nghe sóng vỗ cũng rất hay ho. Buổi tối đến quán rất đông, nhanh hết bàn trống. Những bàn ngồi gần biển thì hơi tối. Phục vụ khá nhanh nhẹn, tuy nhiên mình thấy đồ uống ở đây mặc dù giá khá cao nhưng chất lượng thì hơi tệ. Mình uống trà sữa nhưng có cảm giác là đang uống cái gì khác, vị trà không rõ, vị sữa thì nhạt nhòa, nói chung là không hài lòng.",0,0,0,3,0,0,{an_uong#neutral},quán được giới_thiệu khi mình đi du_lịch ở quy nhơn cũng khá dễ tìm vì nằm ngay sát đường lớn và bờ biển buổi tối quán bật đèn sáng_choang nhìn lung_linh ảo diệu ngồi đây không cần quạt hứng_gió biển và nghe sóng vỗ cũng rất hay_ho buổi tối đến quán rất đông nhanh hết bàn trống những bàn ngồi gần biển thì hơi tối phục_vụ khá nhanh_nhẹn tuy_nhiên mình thấy đồ uống ở đây mặc_dù giá khá cao nhưng chất_lượng thì hơi tệ mình uống trà sữa nhưng có cảm_giác là đang uống cái gì khác vị trà không rõ vị sữa thì nhạt_nhoà nói_chung là không hài_lòng
2128,2128,"Phòng thì nhỏ và có mùi, toilet bị trũng, nước chảy ra sàn nhà. Rất nhiều vấn đề, phải đổi tới lui nhiều lần",0,1,0,0,0,0,{luu_tru#very_negative},phòng thì nhỏ và có mùi toilet bị trũng nước chảy ra sàn nhà rất nhiều vấn_đề phải đổi tới_lui nhiều lần
2129,2129,Thanh toán chậm. Nhân viên làm việc lơ mơ.,0,0,0,0,0,1,{mua_sam#very_negative},thanh_toán chậm nhân_viên làm_việc lơ_mơ
2130,2130,Các loại thức uống rất ngon.Mình đã quay lại đây 3-4 lần vẫn thấy thích.Quán dễ tìm mỗi tội hơi nhỏ với nóng lắm.Các bạn sẽ không thể để xe ở ngay trước quán nếu vào uống.Nhân viên cũn nhiệt tình và cá bạn cũng có thể tích dấu và đổi trà sữa nếu đủ con dấu...nói chung là tuyệt,0,0,0,5,0,0,{an_uong#very_positive},các loại thức uống rất ngonmình đã quay lại đây 34 lần vẫn thấy thíchquán dễ tìm mỗi_tội hơi nhỏ với nóng lắmcác bạn sẽ không_thể để xe ở ngay trước quán nếu vào uốngnhân viên cũn nhiệt_tình và cá bạn cũng có_thể tích dấu và đổi trà sữa nếu đủ con dấunói chung là tuyệt
2131,2131,"Cửa hàng có nhiều món đặc sản Bình Định như rượu bàu đá, bánh hồng, bánh ít, ... Các món của cửa hàng được chọn lọc kĩ nên chất lượng tốt. Là 1 trong những địa chỉ nên đến nếu muốn mua quà Bình Định.
",0,0,0,0,0,4,{mua_sam#positive},cửa_hàng có nhiều món đặc_sản bình_định như rượu bàu đá bánh hồng bánh_ít các món của cửa_hàng được chọn_lọc kĩ nên chất_lượng tốt là 1 trong những địa_chỉ nên đến nếu muốn mua quà bình_định
2132,2132,"Cả nhà mình đi siêu thị Big C QN sắm đồ, lựa đồ 3 tiếng đồng hồ đc 1 xe đầy, nhận thấy sắp đến giờ đóng cửa nên ba mình để xe đồ bên chỗ đầu dãy gần ngay chỗ thanh toán để đẩy ra tính tiền cho dễ, nhưng mẹ , em và mình đang bên quầy quần áo cách đó 5 mét nên ba mình để xe đó chạy lại kêu cả nhà đi về. Hý hửng đi ra kiếm cái xe méo còn ở đó nữa. Hỏi nhân viên ngay đó chúng nó.cứ đứng cười rồi kêu ko biết , hỏi bảo vệ thì nó kêu chắc sắp đóng cửa nên nó đẩy xe ra xả hàng luôn . Trong khi còn ng ta đang mua sắm mà ko hề nhắc nhở, hỏi xe đồ của ai hay bắt loa báo sắp hết giờ hoạt động, điều mà siêu thị cùi bắp nhất cũng có thể làm để nhắc khách hàng về cho đúng giờ kinh doanh của siêu thị. Mà quan trọng nhất là ko hề có ai đứng ra tìm giúp cái xe.mới vừa đc đẩy đi đâu đó giúp khách, toàn đứng đực ra lõ.mắt ngó cảm giác khách hàng như thứ gì vậy á. Không xin lỗi khách, không hỗ trợ khách, trả lời kiểu ko có trách nhiệm gì hết . Lỡ khách có thói quen để đồ cá nhân trên đó rồi quay lưng lại lấy đồ quay qua mấy cái xe rồi mấy ng đền ko mà đầy xe đi ko thèm hỏi dù thấy ng ta đứng thù lù cả gia đình cách mấy mét ? Giờ sắp đóng cửa chứ chưa.phải quá giờ đâu mà vậy ?
",0,0,0,0,0,2,{mua_sam#negative},cả nhà mình đi siêu_thị big c qn sắm đồ lựa đồ 3 tiếng đồng_hồ đc 1 xe đầy nhận thấy sắp đến giờ đóng_cửa nên ba mình để xe đồ bên chỗ đầu dãy gần ngay chỗ thanh_toán để đẩy ra tính tiền cho dễ nhưng mẹ em và mình đang bên quầy quần_áo cách đó 5 mét nên ba mình để xe đó chạy lại kêu cả nhà đi về hý hửng đi ra kiếm cái xe méo còn ở đó nữa hỏi nhân_viên ngay đó chúng nócứ đứng cười rồi kêu ko biết hỏi bảo_vệ thì nó kêu chắc sắp đóng_cửa nên nó đẩy xe ra xả hàng luôn trong khi còn ng ta đang mua_sắm mà ko hề nhắc_nhở hỏi xe đồ của ai hay bắt loa báo sắp hết giờ hoạt_động điều mà siêu_thị cùi bắp nhất cũng có_thể làm để nhắc khách_hàng về cho đúng giờ kinh_doanh của siêu_thị mà quan_trọng nhất là ko hề có ai đứng ra tìm giúp cái xemới vừa đc đẩy đi đâu_đó giúp khách toàn đứng đực ra lõmắt ngó cảm_giác khách_hàng như thứ gì vậy á không xin_lỗi khách không hỗ_trợ khách trả_lời kiểu ko có trách_nhiệm gì hết lỡ khách có thói_quen để đồ cá_nhân trên đó rồi quay lưng lại lấy đồ quay qua mấy cái xe rồi mấy ng đền ko mà đầy xe đi ko thèm hỏi dù thấy ng ta đứng thù_lù cả gia_đình cách mấy mét giờ sắp đóng_cửa chứ chưaphải quá giờ đâu mà vậy
2133,2133,"Tuy là sân bay bay địa phương nhưng cơ sở vật chất mới xây dựng nên khang trang, sạch sẽ và hoành tráng. Tiện ích khá đầy đủ và tiện lợi.
",0,0,0,0,4,0,{di_chuyen#positive},tuy là sân_bay bay địa_phương nhưng cơ_sở vật_chất mới xây_dựng nên khang_trang sạch_sẽ và hoành_tráng tiện_ích khá đầy_đủ và tiện_lợi
2134,2134,"Khách sạn Quy Nhơn Mira Eco đẹp mê mẩn.
Nằm trên giường ngắm bình minh lên từ bãi biển thật tuyệt vời.
Kì nghỉ ý nghĩa tại vùng biển Quy Nhơn",0,5,0,0,0,0,{luu_tru#very_positive},khách_sạn quy nhơn mira eco đẹp mê_mẩn nằm trên giường ngắm bình_minh lên từ bãi biển thật tuyệt_vời kì nghỉ ý_nghĩa tại vùng_biển quy nhơn
